21_21kbar xd,21_21kbar yd,21_21kbar xf,21_21kbar yf,22_06kbar xd,22_06kbar yd,22_06kbar xf,22_06kbar yf,25_2kbar xd,25_2kbar yd,25_2kbar xf,25_2kbar yf,24_92kbar xd,24_92kbar yd,24_92kbar xf,24_92kbar yf,26_43kbar xd,26_43kbar yd,26_43kbar xf,26_43kbar yf,24_0kbar xd,24_0kbar yd,24_0kbar xf,24_0kbar yf,23_14kbar xd,23_14kbar yd,23_14kbar xf,23_14kbar yf,26_8kbar xd,26_8kbar yd,26_8kbar xf,26_8kbar yf,20_0kbar xd,20_0kbar yd,20_0kbar xf,20_0kbar yf,27_8kbar xd,27_8kbar yd,27_8kbar xf,27_8kbar yf,23_9kbar xd,23_9kbar yd,23_9kbar xf,23_9kbar yf,x15nv04_1,y15nv04_1,x15nv04_2,y15nv04_2,x15nv04_3,y15nv04_3,x15nv04_4,y15nv04_4,x15nv04_5,y15nv04_5,x15nv04_6,y15nv04_6,x15nv04_7,y15nv04_7,x15nv04_8,y15nv04_8,x16mr05,y16mr05
0.002475,-0.010053446,0.022803421,9.79E-178,0.00248,0.007807703,0.022803421,1.79E-89,0.00909,0.560143454,0.022803421,0.352192337,0.1912,0.000493305,0.022803421,0.180127706,0.1912,0.31445395,0.022803421,0.733703865,0.01912,0.052763945,0.022803421,0.008669207,0.002345,0.034869398,0.022803421,6.67E-11,18.12,-0.009443271,0.022803421,0.842638939,0.002105,0.005464183,0.022803421,0,10.16,0.051867862,0.022803421,0.929023214,0.86,0.062949753,0.022803421,0.754982492,1.04E+01,3.03E-01,10.44,0.225656781,10.44,0.209116366,10.44,0.244204778,10.44,0.259756067,10.44,0.236001561,10.44,0.28018185,10.44,0.307078459,,
0.00254,-0.013211904,0.024888573,8.42E-194,0.00254,-0.008316968,0.024888573,1.75E-97,0.00944,0.546446059,0.024888573,0.330828246,0.1984,0.000634359,0.024888573,0.161250726,0.1984,0.305316469,0.024888573,0.722090948,0.01984,0.048566279,0.024888573,0.006091173,0.002405,0.037234975,0.024888573,9.09E-12,19.48,-0.004395473,0.024888573,0.835578927,0.002165,-0.005989058,0.024888573,0,11.04,0.041225507,0.024888573,0.925800711,0.935,0.054575139,0.024888573,0.744224606,1.12E+01,2.95E-01,11.24,0.219951094,11.24,0.202618221,11.24,0.236297299,11.24,0.251619478,11.24,0.227869016,11.24,0.271952279,11.24,0.298698929,,
0.00261,-0.016736957,0.027164393,2.47E-211,0.00261,-0.008316968,0.027164393,3.20E-106,0.009805,0.532926363,0.027164393,0.309418919,0.2059,-0.001855721,0.027164393,0.143164822,0.2059,0.294989561,0.027164393,0.710019798,0.02059,0.042139187,0.027164393,0.004155509,0.002465,0.043579202,0.027164393,1.04E-12,21,-0.012123508,0.027164393,0.828212295,0.00222,-0.025238889,0.027164393,0,12,0.032964809,0.027164393,0.922432855,1.015,0.045801733,0.027164393,0.733032028,1.21E+01,2.87E-01,12.08,0.212207662,12.08,0.194242694,12.08,0.22665963,12.08,0.241048514,12.08,0.21717092,12.08,0.262269068,12.08,0.290013612,,
0.00268,-0.010511067,0.029648314,1.81E-230,0.00268,-0.008316968,0.029648314,9.32E-116,0.010185,0.532300183,0.029648314,0.288047293,0.2137,-0.001907454,0.029648314,0.125974595,0.2137,0.288636681,0.029648314,0.697479028,0.02137,0.031812931,0.029648314,0.002745387,0.00253,0.024255735,0.029648314,9.70E-14,22.6,-0.007473301,0.029648314,0.820527147,0.002285,-0.004812818,0.029648314,0,13.04,0.024103332,0.029648314,0.918913224,1.1,0.037131047,0.029648314,0.721392434,1.30E+01,2.82E-01,13,0.208464481,13,0.190108661,13,0.220248285,13,0.232359033,13,0.208307733,13,0.254746047,13,0.282822703,,
0.002755,-0.013407671,0.032359366,2.38E-251,0.00276,-0.008316968,0.032359366,3.65E-126,0.01058,0.525186144,0.032359366,0.266803399,0.2217,-0.000995247,0.032359366,0.109777386,0.2217,0.280901316,0.032359366,0.684457954,0.02217,0.033669232,0.032359366,0.001751411,0.00259,0.028992784,0.032359366,7.35E-15,24.32,-0.010248441,0.032359366,0.812511331,0.002345,-0.027648228,0.032359366,0,14.2,0.016067925,0.032359366,0.915235133,1.195,0.032134073,0.032359366,0.70929392,1.40E+01,2.72E-01,14,0.19572387,14,0.178926542,14,0.210101196,14,0.223124912,14,0.198788629,14,0.246035791,14,0.27426562,,
0.00283,-0.007998516,0.035318317,3.86E-274,0.00283,0.007807703,0.035318317,1.61E-137,0.010985,0.505437283,0.035318317,0.24578378,0.2301,0.000239083,0.035318317,0.094660213,0.2301,0.272059965,0.035318317,0.670946772,0.02301,0.027773844,0.035318317,0.001075503,0.00266,0.023988527,0.035318317,4.42E-16,26.2,-0.001093876,0.035318317,0.80415246,0.00241,-0.015576661,0.035318317,0,15.44,0.005575764,0.035318317,0.911391621,1.295,0.026230755,0.035318317,0.696725135,1.51E+01,2.78E-01,15.08,0.200482789,15.08,0.17491261,15.08,0.207122697,15.08,0.214612852,15.08,0.189991863,15.08,0.238153704,15.08,0.266103099,,
0.002905,-0.017546211,0.038547836,5.19E-299,0.00291,-0.008316968,0.038547836,6.51E-150,0.01141,0.504726484,0.038547836,0.225090642,0.2388,-0.000567637,0.038547836,0.080696658,0.2388,0.263480386,0.038547836,0.656936759,0.02388,0.024247805,0.038547836,0.000633552,0.002725,0.03108133,0.038547836,2.06E-17,28.2,-0.004610252,0.038547836,0.795437948,0.002475,-0.02204776,0.038547836,0,16.76,0.003644692,0.038547836,0.90737545,1.405,0.02146943,0.038547836,0.683675442,1.62E+01,2.73E-01,16.2,0.196419838,16.2,0.165209641,16.2,0.198866426,16.2,0.203402349,16.2,0.178704273,16.2,0.22949557,16.2,0.256939375,,
,,0.042072663,0,0.00299,0.007807703,0.042072663,1.95E-163,0.01185,0.492206501,0.042072663,0.204830674,0.2478,-1.80E-05,0.042072663,0.067943867,0.2478,0.253438155,0.042072663,0.642420493,0.02478,0.01677596,0.042072663,0.000356675,0.002795,0.016490982,0.042072663,7.28E-19,30.36,-0.004357513,0.042072663,0.786355049,0.00254,-0.027061884,0.042072663,0,18.24,0.003279934,0.042072663,0.903179091,1.525,0.017257954,0.042072663,0.670135095,1.74E+01,2.64E-01,17.44,0.183917487,17.44,0.150550888,17.44,0.185011129,17.44,0.192204223,17.44,0.167287989,17.44,0.219731279,17.44,0.246493322,,
,,0.045919801,0,0.00307,-0.008316968,0.045919801,3.38E-178,0.01231,0.490468186,0.045919801,0.185113542,0.2571,0.000972648,0.045919801,0.056439843,0.2571,0.24646193,0.045919801,0.627392109,0.02571,0.020740422,0.045919801,0.000191118,0.002865,0.017614828,0.045919801,1.90E-20,32.68,-0.014218349,0.045919801,0.776890901,0.00261,-0.022488406,0.045919801,0,19.84,0.003022457,0.045919801,0.89879472,1.655,0.017735295,0.045919801,0.65609544,1.88E+01,2.69E-01,18.76,0.190181203,18.76,0.151050259,18.76,0.181541568,18.76,0.185804705,18.76,0.16035104,18.76,0.214258412,18.76,0.240466373,,
,,0.050118723,0,0.00315,-0.008316968,0.050118723,2.64E-194,0.012785,0.486430652,0.050118723,0.166050018,0.2668,-0.000576528,0.050118723,0.046201256,0.2668,0.235812715,0.050118723,0.611847566,0.02668,0.018669574,0.050118723,9.70356E-05,0.002935,0.017467471,0.050118723,3.58E-22,35.2,-0.011406247,0.050118723,0.767032584,0.00268,0.009813785,0.050118723,0,21.56,-0.002524012,0.050118723,0.89421421,1.8,0.015825931,0.050118723,0.641549143,2.02E+01,2.63E-01,20.2,0.187654398,20.2,0.151069223,20.2,0.177131187,20.2,0.181332057,20.2,0.155390146,20.2,0.208148491,20.2,0.233946221,,
,,0.054701596,0,0.00324,-0.008316968,0.054701596,6.98E-212,0.01328,0.477817648,0.054701596,0.147749762,0.2769,0.001858584,0.054701596,0.037221963,0.2769,0.228267135,0.054701596,0.595784959,0.02769,0.022997833,0.054701596,4.64556E-05,0.00301,0.019133592,0.054701596,4.70E-24,37.88,-0.036106789,0.054701596,0.756767185,0.002755,-0.015612197,0.054701596,0,23.44,-0.005721009,0.054701596,0.889429123,1.95,0.014273063,0.054701596,0.626490434,2.17E+01,2.49E-01,21.72,0.174888708,21.72,0.150500319,21.72,0.173730467,21.72,0.175386405,21.72,0.149632188,21.72,0.201395726,21.72,0.226819428,,
,,0.059703529,0,0.00333,0.007807703,0.059703529,4.56E-231,0.013795,0.470975599,0.059703529,0.130318768,0.2873,0.001691259,0.059703529,0.029472467,0.2873,0.219756271,0.059703529,0.579204848,0.02873,0.03256851,0.059703529,2.08598E-05,0.00309,0.012640042,0.059703529,4.17E-26,40.8,-0.052397997,0.059703529,0.746081875,0.00283,0.000944008,0.059703529,0,25.52,0.001563425,0.059703529,0.884430708,2.12,0.012387868,0.059703529,0.610915393,2.34E+01,2.41E-01,23.4,0.166656217,23.4,0.147896004,23.4,0.170311389,23.4,0.16876408,23.4,0.142836386,23.4,0.194903573,23.4,0.220881256,,
,,0.065162839,0,0.00342,-0.02444164,0.065162839,5.28E-252,0.014325,0.460574718,0.065162839,0.113856539,0.2982,0.001076519,0.065162839,0.022900454,0.2982,0.208017431,0.065162839,0.562110618,0.02982,0.034779281,0.065162839,8.73E-06,0.003165,0.017500872,0.065162839,2.41E-28,43.92,-0.044053598,0.065162839,0.734963996,0.002905,-0.022175689,0.065162839,0,27.72,0.009566647,0.065162839,0.879209895,2.3,0.010762492,0.065162839,0.594822249,2.52E+01,2.33E-01,25.16,0.155972161,25.16,0.140651964,25.16,0.162293765,25.16,0.160771903,25.16,0.134060378,25.16,0.186228065,25.16,0.212260056,,
,,0.071121351,0,0.00351,-0.008316968,0.071121351,7.46E-275,0.01488,0.448647068,0.071121351,0.098453055,0.3094,0.001893343,0.071121351,0.017432514,0.3094,0.199977756,0.071121351,0.544508872,0.03094,0.025926871,0.071121351,3.39E-06,0.003245,0.016084276,0.071121351,8.72E-31,,,0.071121351,0.72340117,0.002985,-0.005328089,0.071121351,0,30.16,0.016067925,0.071121351,0.873757287,2.495,0.007499655,0.071121351,0.578211718,2.71E+01,2.31E-01,27.08,0.155476832,27.08,0.133072902,27.08,0.153954887,27.08,0.152622936,27.08,0.126015011,27.08,0.1783981,27.08,0.204896526,,
,,0.077624712,0,0.00361,-0.008316968,0.077624712,8.62E-300,0.015455,0.427099449,0.077624712,0.084185659,0.3211,-0.002258676,0.077624712,0.012977047,0.3211,0.189300728,0.077624712,0.526409844,0.03211,0.019490451,0.077624712,1.21E-06,0.00333,0.014093969,0.077624712,1.89E-33,,,0.077624712,0.71138141,0.003065,-0.009098455,0.077624712,0,32.8,0.010532184,0.077624712,0.868063166,2.71,0.005451319,0.077624712,0.561087364,2.92E+01,2.23E-01,29.16,0.145131356,29.16,0.122984343,29.16,0.143082677,29.16,0.147114647,29.16,0.120140815,29.16,0.171604795,29.16,0.197389966,,
,,0.084722741,0,0.0037,-0.008316968,0.084722741,0,0.01605,0.429621095,0.084722741,0.071116013,0.3332,-0.001545724,0.084722741,0.009428245,0.3332,0.180443016,0.084722741,0.507827838,0.03332,0.007531769,0.084722741,3.94E-07,0.003415,0.010219451,0.084722741,2.36E-36,,,0.084722741,0.69889326,0.00315,-0.004318868,0.084722741,0,35.68,0.015713895,0.084722741,0.862117483,2.94,0.002097848,0.084722741,0.543455993,3.14E+01,2.22E-01,31.36,0.148667628,31.36,0.122440723,31.36,0.14103582,31.36,0.143124747,31.36,0.116516664,31.36,0.165506457,31.36,0.191155872,,
,,0.092469817,0,0.00381,-0.008316968,0.092469817,0,0.01667,0.416789231,0.092469817,0.059287295,0.3458,-0.000229348,0.092469817,0.006670909,0.3458,0.169952501,0.092469817,0.488781687,0.03458,0.002587852,0.092469817,1.16E-07,0.0035,0.007152453,0.092469817,1.60E-39,,,0.092469817,0.685925952,0.003235,-0.025096745,0.092469817,0,38.8,0.007528293,0.092469817,0.855909866,3.195,0.001173377,0.092469817,0.525328065,3.38E+01,2.25E-01,33.76,0.15638598,33.76,0.116808577,33.76,0.133293559,33.76,0.136329128,33.76,0.109683499,33.76,0.159975676,33.76,0.185439642,,
,,0.100925289,0,0.00391,-0.008316968,0.100925289,0,0.017315,0.419656606,0.100925289,0.04872185,0.3588,0.001584558,0.100925289,0.004585767,0.3588,0.163064624,0.100925289,0.469295221,0.03588,0.007783628,0.100925289,3.09E-08,0.00359,0.008368642,0.100925289,5.59E-43,,,0.100925289,0.672469573,0.003325,-0.00664292,0.100925289,0,42.16,0.011798109,0.100925289,0.849429621,3.465,-0.004609094,0.100925289,0.506718139,3.63E+01,2.18E-01,36.32,0.148698978,36.32,0.108180203,36.32,0.129254916,36.32,0.131291209,36.32,0.104975839,36.32,0.156309724,36.32,0.181967488,,
,,0.110153931,0,0.00401,-0.008316968,0.110153931,0,0.017985,0.398668681,0.110153931,0.039419516,0.3724,-0.00133394,0.110153931,0.003054858,0.3724,0.155438876,0.110153931,0.44939774,0.03724,0.013548422,0.110153931,7.27E-09,0.00368,0.014310093,0.110153931,9.47E-47,,,0.110153931,0.658515271,0.003415,-0.026752721,0.110153931,0,45.88,0.005972707,0.110153931,0.842665734,3.76,-0.004161965,0.110153931,0.487645329,3.91E+01,2.06E-01,39.12,0.147162832,39.12,0.10476046,39.12,0.128043324,39.12,0.126674149,39.12,0.100064761,39.12,0.150136098,39.12,0.17335122,,
,,0.120226443,0,0.00412,-0.008316968,0.120226443,0,0.01868,0.391056599,0.120226443,0.031356817,0.3864,-0.004604064,0.120226443,0.00196652,0.3864,0.14748755,0.120226443,0.429124482,0.03864,0.021738534,0.120226443,1.51E-09,0.00377,0.014848439,0.120226443,7.28E-51,,,0.120226443,0.644055467,0.00351,-0.023078303,0.120226443,0,49.88,0.004696054,0.120226443,0.835606888,4.085,-0.005164985,0.120226443,0.468133774,4.21E+01,1.94E-01,42.08,0.144247288,42.08,0.108647969,42.08,0.133633172,42.08,0.129570642,42.08,0.102339715,42.08,0.152296288,42.08,0.173972657,,
,,0.13121999,0,0.00424,-0.008316968,0.13121999,0,0.0194,0.388042955,0.13121999,0.024487208,0.401,-0.00231041,0.13121999,0.001219545,0.401,0.139429879,0.13121999,0.408517065,0.0401,0.015507333,0.13121999,2.71E-10,0.003865,0.012410165,0.13121999,2.36E-55,,,0.13121999,0.629084111,0.003605,-0.018867291,0.13121999,0,54.24,-0.003435907,0.13121999,0.828241468,4.43,-0.001739007,0.13121999,0.448213111,4.53E+01,1.89E-01,45.28,0.150692833,45.28,0.114836377,45.28,0.138387756,45.28,0.13055677,45.28,0.104552399,45.28,0.153796259,45.28,0.174046637,,
,,0.14321879,0,0.00435,-0.008316968,0.14321879,0,0.02015,0.374142474,0.14321879,0.018742491,0.4162,-0.005983086,0.14321879,0.000726156,0.4162,0.13220497,0.14321879,0.387623892,0.04162,0.01738229,0.14321879,4.18E-11,0.003965,0.018976411,0.14321879,2.99E-60,,,0.14321879,0.613596944,0.0037,-0.018664736,0.14321879,0,58.96,0.002818622,0.14321879,0.820557579,4.81,-0.005086435,0.14321879,0.427918944,4.87E+01,1.82E-01,48.72,0.146598533,48.72,0.109318011,48.72,0.132550081,48.72,0.130486627,48.72,0.104992444,48.72,0.153332947,48.72,0.173247647,,
,,0.156314764,0,0.00447,-0.008316968,0.156314764,0,0.02093,0.374499082,0.156314764,0.014035419,0.4319,-0.005132716,0.156314764,0.00041362,0.4319,0.122692828,0.156314764,0.366500492,0.04319,0.004854591,0.156314764,5.47E-12,0.004065,0.003963638,0.156314764,1.35E-65,,,0.156314764,0.59759181,0.003805,-0.032434922,0.156314764,0,64.12,0.011422623,0.156314764,0.812543068,5.22,-0.003491271,0.156314764,0.407293277,5.24E+01,1.75E-01,52.44,0.144002759,52.44,0.113546862,52.44,0.137520365,52.44,0.125333179,52.44,0.100882582,52.44,0.148705623,52.44,0.169583144,,
,,0.170608239,0,0.00459,0.007807703,0.170608239,0,0.021735,0.354661976,0.170608239,0.010263418,0.4482,-0.00452323,0.170608239,0.000224477,0.4482,0.113174141,0.170608239,0.345209782,0.04482,0.000731551,0.170608239,5.95E-13,0.00417,0.013093903,0.170608239,2.00E-71,,,0.170608239,0.581068976,0.003905,-0.009841156,0.170608239,0,69.72,-0.004251249,0.170608239,0.804185552,5.67,-0.002113629,0.170608239,0.386384926,5.64E+01,1.71E-01,56.44,0.147106402,56.44,0.105360969,56.44,0.133096216,56.44,0.124743153,56.44,0.10072483,56.44,0.149192101,56.44,0.169731105,,
,,0.186208714,0,0.00472,-0.008316968,0.186208714,0,0.022575,0.346080402,0.186208714,0.007313214,0.4651,-0.00950824,0.186208714,0.00011557,0.4651,0.108977608,0.186208714,0.323822206,0.04651,0.005890015,0.186208714,5.31E-14,0.004275,0.004446971,0.186208714,8.69E-78,,,0.186208714,0.564031498,0.00401,-0.028437126,0.186208714,0,75.84,0.002421679,0.186208714,0.795472444,6.155,-0.003551694,0.186208714,0.365249849,6.08E+01,1.61E-01,60.76,0.145977804,60.76,0.100108092,60.76,0.131154914,60.76,0.126979477,60.76,0.102929211,60.76,0.15068628,60.76,0.170993707,,
,,0.203235701,0,0.00484,0.007807703,0.203235701,0,0.02345,0.334121323,0.203235701,0.005066067,0.4826,-0.005099978,0.203235701,5.61749E-05,0.4826,0.100795595,0.203235701,0.302415734,0.04826,0.014499893,0.203235701,3.81E-15,0.00438,0.008083751,0.203235701,9.92E-85,,,0.203235701,0.546485599,0.00412,-0.01511114,0.203235701,0,82.48,-0.00347882,0.203235701,0.786390998,6.68,-0.003739005,0.203235701,0.343951404,6.54E+01,1.64E-01,65.36,0.145758355,65.36,0.105032269,65.36,0.128493082,65.36,0.127317814,65.36,0.104000266,65.36,0.149916025,65.36,0.169109669,,
,,0.221819642,0,0.00498,-0.008316968,0.221819642,0,0.024355,0.329462443,0.221819642,0.003403175,0.5008,-0.00601744,0.221819642,2.5645E-05,0.5008,0.091818449,0.221819642,0.281075671,0.05008,0.012391732,0.221819642,2.16E-16,0.004495,0.012634148,0.221819642,2.64E-92,,,0.221819642,0.528441092,0.004235,-0.006561187,0.221819642,0,89.68,0.009062423,0.221819642,0.776928353,7.25,0.003463405,0.221819642,0.322560479,7.04E+01,1.63E-01,70.36,0.147281961,70.36,0.105449466,70.36,0.127396223,70.36,0.121677491,70.36,0.098275519,70.36,0.144854346,70.36,0.164118448,,
,,0.242102905,0,0.00511,-0.008316968,0.242102905,0,0.025295,0.317769309,0.242102905,0.002210813,0.5197,-0.007560554,0.242102905,1.09333E-05,0.5197,0.085400126,0.242102905,0.259894257,0.05197,0.003809839,0.242102905,9.42E-18,0.004605,0.000702128,0.242102905,1.43E-100,,,0.242102905,0.509911805,0.00435,-0.020644089,0.242102905,0,97.52,0.01379355,0.242102905,0.76707159,7.87,0.000925643,0.242102905,0.301155485,7.57E+01,1.71E-01,75.72,0.155219763,75.72,0.101972832,75.72,0.122669176,75.72,0.118884149,75.72,0.096191528,75.72,0.141362136,75.72,0.160335576,,
,,0.264240876,0,0.00525,-0.008316968,0.264240876,0,0.026275,0.319033759,0.264240876,0.001384739,0.5393,-0.008196714,0.264240876,4.33E-06,0.5393,0.079187947,0.264240876,0.238969996,0.05393,-0.007421248,0.264240876,3.10E-19,0.004725,-0.001164399,0.264240876,1.36E-109,,,0.264240876,0.490916048,0.00447,-0.015139569,0.264240876,0,106.04,0.008204169,0.264240876,0.756807794,8.54,0.002146186,0.264240876,0.279822148,8.15E+01,1.94E-01,81.48,0.172719293,81.48,0.110974153,81.48,0.12437183,81.48,0.11371007,81.48,0.091633317,81.48,0.133786993,81.48,0.151018959,,
,,0.28840315,0,0.00539,-0.008316968,0.28840315,0,0.02729,0.302038641,0.28840315,0.0008335,0.5597,-0.007349982,0.28840315,1.58E-06,0.5597,0.072560206,0.28840315,0.218406708,0.05597,-0.003634021,0.28840315,7.51E-21,0.004845,0.002985185,0.28840315,1.95E-119,,,0.28840315,0.471477071,0.00459,-0.032804496,0.28840315,0,115.32,0.002764981,0.28840315,0.746124137,9.27,-0.006373443,0.28840315,0.258653099,8.77E+01,1.72E-01,87.68,0.150943633,87.68,0.091479719,87.68,0.10807958,87.68,0.105231018,87.68,0.082666346,87.68,0.128985927,87.68,0.146308864,,
,,0.314774831,0,0.00554,-0.008316968,0.314774831,0,0.02834,0.295798596,0.314774831,0.000480405,0.5808,-0.006916714,0.314774831,5.27E-07,0.5808,0.067597989,0.314774831,0.198312239,0.05808,0.004481465,0.314774831,1.30E-22,0.004965,0.001285663,0.314774831,3.53E-130,,,0.314774831,0.451623546,0.004715,-0.037385081,0.314774831,0,125.4,0.01367554,0.314774831,0.73500796,10.065,-0.004977674,0.314774831,0.237747185,9.44E+01,1.68E-01,94.36,0.153250988,94.36,0.099577115,94.36,0.107102045,94.36,0.100572697,94.36,0.079366002,94.36,0.123877917,94.36,0.141125293,,
,,0.343557948,0,0.00569,-0.008316968,0.343557948,0,0.029435,0.277511225,0.343557948,0.000264102,0.6027,-0.010435806,0.343557948,1.60E-07,0.6027,0.064554889,0.343557948,0.178796839,0.06027,0.000852817,0.343557948,1.56E-24,0.00509,0.002902665,0.343557948,6.69E-142,,,0.343557948,0.431390029,0.00484,-0.019368348,0.343557948,0,136.36,0.006122902,0.343557948,0.723446882,10.925,-0.006772234,0.343557948,0.217208501,1.02E+02,1.60E-01,101.52,0.144679917,101.52,0.098641584,101.52,0.108616535,101.52,0.104178873,101.52,0.084733731,101.52,0.126947356,101.52,0.14140642,,
,,0.374973002,0,0.00585,-0.008316968,0.374973002,0,0.030575,0.272253969,0.374973002,0.000137894,0.6255,-0.015524687,0.374973002,4.35E-08,0.6255,0.059155841,0.374973002,0.159971179,0.06255,0.000423722,0.374973002,1.25E-26,0.00522,-0.000329374,0.374973002,1.08E-154,,,0.374973002,0.41081741,0.004975,-0.030590605,0.374973002,0,148.28,0.012549082,0.374973002,0.711428917,11.86,-0.006059244,0.374973002,0.197145084,1.09E+02,1.71E-01,109.28,0.144874287,109.28,0.103344522,109.28,0.101984901,109.28,0.099788746,109.28,0.081537171,109.28,0.126779406,109.28,0.1414804,,
,,0.40926066,0,0.00601,-0.008316968,0.40926066,0,0.031755,0.262206069,0.40926066,6.80604E-05,0.6491,-0.016758208,0.40926066,1.06E-08,0.6491,0.051916207,0.40926066,0.141944014,0.06491,-0.015042343,0.40926066,6.46E-29,0.00535,-0.00621974,0.40926066,1.18E-168,,,0.40926066,0.389953321,0.00511,-0.005097105,0.40926066,0,161.24,0.01886798,0.40926066,0.698942605,12.87,-0.00676015,0.40926066,0.177667269,1.18E+02,1.83E-01,117.6,0.135958367,117.6,0.093673158,117.6,0.087427431,117.6,0.09324069,117.6,0.075658823,117.6,0.115242949,117.6,0.130940638,,
,,0.446683592,0,0.00617,-0.008316968,0.446683592,0,0.032985,0.256987496,0.446683592,3.15944E-05,0.6735,-0.014291166,0.446683592,2.26E-09,0.6735,0.043922343,0.446683592,0.124819537,0.06735,-0.000247905,0.446683592,2.08E-31,0.00549,0.003653206,0.446683592,6.85E-184,,,0.446683592,0.368852488,0.00525,-0.015569554,0.446683592,0,175.32,0.021625122,0.446683592,0.685977174,13.97,-0.004101542,0.446683592,0.158885679,1.27E+02,1.90E-01,126.56,0.120816352,126.56,0.077686964,126.56,0.073393148,126.56,0.085054588,126.56,0.067534581,126.56,0.1081427,126.56,0.12552033,,
,,0.48752849,0,0.00634,-0.008316968,0.48752849,0,0.034255,0.249762244,0.48752849,1.37175E-05,0.699,-0.012998636,0.48752849,4.22E-10,0.699,0.039228443,0.48752849,0.108694475,0.0699,-0.002906426,0.48752849,3.96E-34,0.005625,-0.002730317,0.48752849,1.61E-200,,,0.48752849,0.347576998,0.00539,-0.021710168,0.48752849,0,190.68,0.006798777,0.48752849,0.67252271,15.165,-0.005026012,0.48752849,0.140908877,1.36E+02,1.68E-01,136.2,0.088977365,136.2,0.069343043,136.2,0.066114413,136.2,0.080631452,136.2,0.062498962,136.2,0.103133144,136.2,0.120657342,,
,,0.532108259,0,0.00651,-0.008316968,0.532108259,0,0.03558,0.239340812,0.532108259,5.54E-06,0.7253,-0.014318649,0.532108259,6.78E-11,0.7253,0.038781794,0.532108259,0.093655014,0.07253,-0.010779381,0.532108259,4.28E-37,0.00577,-0.005441693,0.532108259,1.15E-218,,,0.532108259,0.326196457,0.00554,-0.014013078,0.532108259,0,207.32,0.009073151,0.532108259,0.658570354,16.46,-0.008041115,0.532108259,0.123840701,1.47E+02,1.77E-01,146.56,0.099774281,146.56,0.064216588,146.56,0.066068519,146.56,0.075172676,146.56,0.056724398,146.56,0.099009672,146.56,0.116953382,,
,,0.580764418,0,0.00669,-0.008316968,0.580764418,0,0.036955,0.236713997,0.580764418,2.06E-06,0.7527,-0.015095864,0.580764418,9.24E-12,0.7527,0.038930677,0.580764418,0.079773692,0.07527,-0.02063923,0.580764418,2.49E-40,0.005915,-0.005429905,0.580764418,1.81E-238,,,0.580764418,0.304788006,0.00569,-0.033483233,0.580764418,0,225.44,-0.004723289,0.580764418,0.644112523,17.87,-0.011630236,0.580764418,0.10777734,1.58E+02,1.65E-01,157.72,0.079227538,157.72,0.05249085,157.72,0.052635444,157.72,0.068641124,157.72,0.04842995,157.72,0.090791684,157.72,0.106852572,,
,,0.633869711,0,0.00687,-0.008316968,0.633869711,0,0.038385,0.218429044,0.633869711,7.05E-07,0.7811,-0.019484322,0.633869711,1.05E-12,0.7811,0.03430222,0.633869711,0.067106412,0.07811,-0.010107754,0.633869711,7.33E-44,0.006065,0.004256388,0.633869711,4.42E-260,,,0.633869711,0.283436153,0.005845,-0.020150139,0.633869711,0,245.16,-0.004680376,0.633869711,0.62914316,19.395,-0.00335834,0.633869711,0.092804264,1.70E+02,1.81E-01,169.72,0.090745501,169.72,0.057396064,169.72,0.059877464,169.72,0.069883067,169.72,0.049808206,169.72,0.090704813,169.72,0.103577699,,
,,0.691830971,0,0.00706,0.007807703,0.691830971,0,0.039865,0.218189693,0.691830971,2.19E-07,0.8106,-0.018652544,0.691830971,9.90E-14,0.8106,0.032386375,0.691830971,0.055689764,0.08106,-0.009818582,0.691830971,1.03E-47,0.00622,-0.000396176,0.691830971,1.14E-283,,,0.691830971,0.262232396,0.006005,-0.035864142,0.691830971,0,266.6,0.000672986,0.691830971,0.613657999,21.055,-0.0011952,0.691830971,0.078993112,1.83E+02,1.47E-01,182.64,0.070480908,182.64,0.046624821,182.64,0.044893182,182.64,0.065232999,182.64,0.046329354,182.64,0.083656686,182.64,0.09902543,,
,,0.755092228,0,0.00725,-0.008316968,0.755092228,0,0.041405,0.206459085,0.755092228,6.14E-08,0.8412,-0.022296524,0.755092228,7.52E-15,0.8412,0.03191355,0.755092228,0.045538874,0.08412,-0.016394924,0.755092228,6.48E-52,0.006375,-0.000732151,0.755092228,0.00E+00,,,0.755092228,0.241274586,0.006165,-0.019357687,0.755092228,0,289.92,0.007345914,0.755092228,0.597654875,22.855,-0.008947459,0.755092228,0.066398716,1.97E+02,1.36E-01,196.56,0.074299329,196.56,0.047920657,196.56,0.039027972,196.56,0.052285424,196.56,0.037163116,196.56,0.07423988,196.56,0.091114443,,
,,0.824138115,0,0.00744,-0.008316968,0.824138115,0,0.043005,0.196766585,0.824138115,1.54E-08,0.8729,-0.017592411,0.824138115,4.52E-16,0.8729,0.027643393,0.824138115,0.036645988,0.08729,-0.017756833,0.824138115,1.69E-56,0.006535,0.000203078,0.824138115,0,,,0.824138115,0.220666011,0.006335,-0.021720829,0.824138115,0,315.28,-0.007609169,0.824138115,0.581134045,24.805,0.001904494,0.824138115,0.055056456,2.12E+02,1.56E-01,211.52,0.063176375,211.52,0.037143092,211.52,0.032024599,211.52,0.054191664,211.52,0.038279836,211.52,0.0702554,211.52,0.091647103,,
